x,y,Amount
34.0344105,-118.23121,1804
34.0473465,-118.2237095,841
34.0290235,-118.2229675,837
34.04707,-118.2428045,428
34.0405235,-118.244262,295
34.0610075,-118.2449835,978
34.058835,-118.239167,606
34.0642795,-118.2398345,932
34.0469135,-118.251366,396
34.0474815,-118.2478185,1325
34.0565345,-118.2528675,1410
34.0524315,-118.253282,549
34.0467345,-118.2622625,1266
34.0403745,-118.260362,1764
34.062852,-118.2552085,976
34.061991,-118.265842,861
34.0634965,-118.26261,755
34.063775,-118.269137,852
34.0682985,-118.265581,981
34.0694385,-118.271932,1105
34.0660235,-118.2741745,909
34.071928,-118.280946,964
34.069656,-118.2780295,948
34.065666,-118.282003,1164
34.062837,-118.2811225,794
34.0602215,-118.276593,812
34.061881,-118.2785535,816
34.0564435,-118.2723635,818
34.0594445,-118.273509,811
34.059592,-118.270177,728
34.05566,-118.2674565,772
34.0570845,-118.2639395,753
34.058994,-118.2663115,721
34.054276,-118.26086,753
34.0508765,-118.2678705,798
34.0568345,-118.2810775,774
34.0546635,-118.2772135,791
34.0531325,-118.273845,675
34.0530605,-118.281509,789
34.050539,-118.2769545,825
34.049228,-118.2819155,677
34.047197,-118.278215,788
34.0467975,-118.2717075,676
34.0683115,-118.3326325,1525
34.0652025,-118.286978,1244
34.0726225,-118.2849265,1150
34.0726525,-118.289233,1066
34.074518,-118.298475,1078
34.074526,-118.2941155,845
34.0708895,-118.298462,904
34.0708825,-118.294158,783
34.0726125,-118.307315,889
34.072636,-118.302937,933
34.0725965,-118.316,1112
34.0653255,-118.3184645,1412
34.067143,-118.311589,1003
34.0635115,-118.3116385,1071
34.0635375,-118.304729,958
34.0671885,-118.3022325,1156
34.0671615,-118.3066105,1091
34.067207,-118.2985,974
34.067232,-118.292902,1008
34.067223,-118.295398,1108
34.0635935,-118.29414,1123
34.0635735,-118.298496,953
34.056368,-118.2879195,801
34.0597625,-118.290359,739
34.0597755,-118.2861875,788
34.059763,-118.2935145,852
34.0597395,-118.2982,855
34.056107,-118.298204,815
34.0561295,-118.2940735,1053
34.05971,-118.301987,1141
34.056087,-118.301978,978
34.0560675,-118.305364,997
34.0580795,-118.306623,1048
34.0598685,-118.314272,950
34.0562585,-118.313612,1052
34.0546775,-118.3194445,1142
34.0575235,-118.3258035,1406
34.0523625,-118.330411,1286
34.0501175,-118.321485,798
34.0508045,-118.3133105,988
34.052656,-118.3044735,932
34.0490315,-118.3045065,924
34.0508675,-118.29803,890
34.0508855,-118.2937275,763
34.053716,-118.287906,917
34.0498995,-118.28787,917
34.078166,-118.3573315,1723
34.0677735,-118.35135,1954
34.0673015,-118.3536195,1887
34.0725795,-118.365913,1657
34.0665205,-118.366383,1589
34.070088,-118.3732965,1516
34.0742895,-118.387219,1802
34.073012,-118.379762,1641
34.063565,-118.3542505,1331
34.0648495,-118.3456205,1459
34.0568595,-118.3378575,1696
34.05688,-118.3480075,1464
34.059083,-118.363807,1303
34.0563915,-118.3799175,1382
34.06116,-118.3804405,1547
34.048208,-118.371729,1354
34.055507,-118.369996,1867
34.0504795,-118.36321,1257
34.0519395,-118.3873275,1565
34.049649,-118.381096,1550
34.049342,-118.354404,1121
34.049375,-118.3418365,1137
34.044154,-118.3286425,1034
34.0436875,-118.320626,991
34.043303,-118.3422655,1047
34.043498,-118.334779,1020
34.041276,-118.3549225,1100
34.037613,-118.3607045,1029
34.0375635,-118.3505565,1050
34.037184,-118.3427065,1125
34.0372715,-118.333362,896
34.0327605,-118.335031,935
34.037556,-118.323034,1027
34.0331165,-118.3238185,950
34.027596,-118.322938,833
34.021941,-118.3229865,947
34.026962,-118.3316675,1068
34.0211635,-118.3405655,1164
34.028076,-118.347852,1043
34.0298385,-118.354579,1014
34.0297025,-118.3604535,1046
34.0305455,-118.36963,998
34.0276275,-118.3405665,951
34.0241755,-118.3664325,488
34.0455315,-118.2878625,680
34.042054,-118.2878455,1031
34.04359,-118.3026265,926
34.0436145,-118.2961455,823
34.0417465,-118.3114895,981
34.0453825,-118.308407,839
34.045369,-118.314651,958
34.0339245,-118.3133125,746
34.038279,-118.308985,961
34.034856,-118.3046185,757
34.034833,-118.2959055,930
34.038415,-118.292179,756
34.034366,-118.287757,863
34.0305765,-118.292359,932
34.0305755,-118.286386,1233
34.0260705,-118.289757,980
34.0282015,-118.3132745,947
34.0218995,-118.3135615,979
34.027317,-118.3024105,880
34.0309165,-118.302424,882
34.021865,-118.3045305,1020
34.0218365,-118.2958795,851
34.020537,-118.2847645,1427
34.036945,-118.2655625,571
34.030734,-118.267245,743
34.041032,-118.277298,675
34.043569,-118.2820315,864
34.041517,-118.2804885,702
34.0343195,-118.2789565,1001
34.0318675,-118.2778715,688
34.0223275,-118.2717135,823
34.0263755,-118.279223,1286
34.0245655,-118.251001,966
34.033429,-118.249304,499
34.0242035,-118.2622875,834
34.021775,-118.2569205,875
34.017615,-118.2623795,946
34.018875,-118.247064,1052
34.0161415,-118.2516245,869
34.010118,-118.244922,899
34.010168,-118.2525945,961
34.0065835,-118.2519225,907
34.011872,-118.262852,940
34.007893,-118.263681,1000
34.014163,-118.2690345,1049
34.00749,-118.270975,879
34.003629,-118.2695985,916
34.003674,-118.260853,989
33.9993805,-118.2542925,924
33.9993695,-118.2499415,1087
33.999104,-118.2430855,828
33.992114,-118.242838,551
33.992164,-118.2520985,974
33.99828,-118.260835,857
33.998151,-118.269586,965
33.9922445,-118.2695665,971
33.9925325,-118.2608205,1033
34.016069,-118.2760825,807
34.014521,-118.2980095,903
34.014515,-118.28932,834
34.0145435,-118.304539,1071
34.014552,-118.312994,936
34.0072765,-118.310826,844
34.00727,-118.2980435,850
34.007373,-118.2893345,898
34.007429,-118.2840635,809
34.0074525,-118.27748,817
33.9996995,-118.277466,849
33.9994895,-118.2893225,808
33.9997375,-118.28378,893
34.0016535,-118.2980375,898
33.9975775,-118.29803,959
33.999376,-118.310834,939
33.992088,-118.3107815,973
33.9920885,-118.298021,971
33.992427,-118.285947,915
33.9924525,-118.2771805,871
34.011672,-118.322292,923
34.016776,-118.331087,963
34.007159,-118.3293635,1033
33.997504,-118.3246435,1110
34.001849,-118.32479,905
33.9926585,-118.327201,1048
33.987231,-118.327693,934
33.9818325,-118.3220865,1158
33.981784,-118.328655,878
33.981753,-118.3346945,893
33.9855355,-118.348147,1360
33.9744985,-118.322127,988
33.972711,-118.3308415,972
34.009386,-118.367527,1313
34.0120535,-118.3418225,957
34.0167105,-118.352691,932
34.0176365,-118.347316,1008
34.014877,-118.349074,988
34.0049835,-118.349179,1261
33.9855155,-118.291439,972
33.9856665,-118.283741,908
33.985727,-118.299118,1064
33.985482,-118.310035,910
33.978464,-118.3111655,997
33.9784655,-118.2947775,1273
33.978462,-118.3013325,655
33.978414,-118.289297,938
33.978508,-118.283801,871
33.972693,-118.28613,915
33.9692975,-118.286182,1018
33.9709525,-118.298091,1131
33.970932,-118.311186,975
33.945472,-118.3089905,984
33.963625,-118.3111985,978
33.963641,-118.2981045,1057
33.9660195,-118.2861825,937
33.962152,-118.2861365,914
33.956361,-118.309005,839
33.9857845,-118.277227,1009
33.985588,-118.265182,1065
33.9785445,-118.27732,900
33.978568,-118.2717375,888
33.9785785,-118.262973,966
33.9729715,-118.2629705,916
33.9693555,-118.262964,905
33.972754,-118.2751255,971
33.9695945,-118.2751195,850
33.9660325,-118.2751155,959
33.96229,-118.275105,888
33.96606,-118.2629565,941
33.962406,-118.2629525,1007
33.9583205,-118.263794,896
33.954224,-118.263804,958
33.9559485,-118.2761875,1011
33.9564355,-118.2859575,862
33.949905,-118.2854905,989
33.9445585,-118.285496,1027
33.9469185,-118.275892,988
33.946958,-118.2683925,992
33.947574,-118.2593445,1149
33.9385955,-118.261821,1024
33.9348825,-118.261859,1045
33.929254,-118.2671865,1033
33.925538,-118.2615615,1239
33.936481,-118.271695,1335
33.9364705,-118.276946,1031
33.9402795,-118.2857015,916
33.9333785,-118.2856645,929
33.926092,-118.2860545,916
33.925504,-118.275396,1417
33.9392665,-118.250222,1005
33.945696,-118.2321075,577
33.948204,-118.238625,738
33.948744,-118.246174,984
33.932497,-118.2502625,453
33.9363625,-118.242647,969
33.938704,-118.2338885,1199
33.933448,-118.234588,632
34.110602,-118.395214,483
34.1110565,-118.422746,1861
34.1022655,-118.445475,1229
34.1015635,-118.468744,1750
34.0753195,-118.477468,1841
34.05192037,-118.5490685,1779
34.03867557,-118.5269907,1595
34.059953,-118.4686465,1854
34.0553735,-118.466128,1694
34.0503875,-118.464617,1679
34.046932,-118.477869,1792
34.073502,-118.42787,2000
34.067255,-118.4366455,1197
34.0617355,-118.4410225,1865
34.067264,-118.4533525,1669
34.0674805,-118.451101,1473
34.0631275,-118.4493085,1376
34.06678,-118.4636105,1336
34.070607,-118.4605875,2000
34.056185,-118.443321,1740
34.0513145,-118.4415325,1887
34.0558665,-118.433093,1845
34.0618485,-118.423284,1977
34.052737,-118.4245685,1680
34.0453165,-118.4373595,1542
34.045239,-118.449709,1199
34.042643,-118.465557,1477
34.047607,-118.4565715,1504
34.0456605,-118.460472,1812
34.041347,-118.456076,1351
34.0373665,-118.4626315,1513
34.034536,-118.4525605,1351
34.0387565,-118.444387,1574
34.0404165,-118.430463,1473
34.047558,-118.4201495,1965
34.043327,-118.4043575,1675
34.0528745,-118.3952305,1666
34.0402885,-118.414036,1568
34.041783,-118.379673,1266
34.043301,-118.384325,1370
34.036058,-118.3859215,1298
34.0330585,-118.3968355,1329
34.020876,-118.4064875,1284
34.0274735,-118.4121435,1205
34.0217235,-118.4015665,1328
34.025156,-118.403135,1472
34.0277405,-118.4066145,1289
34.026374,-118.395677,1314
34.0329455,-118.380005,1170
34.039747,-118.3704125,1181
34.034177,-118.427171,1867
34.031579,-118.4431825,1429
34.023895,-118.4412965,1500
34.01663,-118.4375635,1443
34.0213795,-118.4310805,1456
34.0262225,-118.419751,1428
34.025252,-118.426283,1412
34.0166435,-118.4181365,1379
34.0200095,-118.4125875,1385
34.0137065,-118.424224,1548
34.009731,-118.4316705,1155
34.0038595,-118.4422725,1198
34.000385,-118.434124,1120
33.9974645,-118.439035,1235
34.0044305,-118.4228455,1363
34.0022415,-118.4275865,1193
33.99686,-118.4672375,1430
33.9956475,-118.472047,1461
33.99279828,-118.4770569,1339
33.98764338,-118.4696387,1356
33.993484,-118.459266,1820
33.99869,-118.452731,1515
33.9935715,-118.4512505,1564
33.98377459,-118.4640606,1910
33.97183937,-118.4601234,1973
33.99916,-118.4045585,1667
33.9978895,-118.4109765,1140
33.9953035,-118.4216305,1181
33.9886515,-118.4224605,1251
33.9923405,-118.4142945,674
33.9755865,-118.414947,1986
33.986639,-118.405224,1114
33.975517,-118.372532,1687
33.967159,-118.4197785,1143
33.9657265,-118.432256,1672
33.9562775,-118.437016,1810
33.9567545,-118.4244035,1584
33.9712845,-118.4009375,2000
33.9660065,-118.37815,1892
33.952729,-118.381902,1327
33.949046,-118.3743515,1214
33.955837,-118.4023185,1317
33.96269392,-118.4444466,2000
33.920071,-118.2864,895
33.9127895,-118.286915,900
33.901689,-118.287002,1086
33.8892885,-118.287175,1044
33.8771105,-118.2864455,923
33.8659415,-118.295352,1188
33.847758,-118.297202,1195
33.831492,-118.3041515,1024
33.8194175,-118.303755,960
33.8102215,-118.303639,1183
33.802382,-118.304171,1195
33.792616,-118.3043215,995
33.7829565,-118.303708,1019
33.786479,-118.3043115,1098
33.797961,-118.2592835,1026
33.795656,-118.2471535,1194
33.794846,-118.269301,969
33.794497,-118.2807785,1125
33.7848645,-118.2793115,975
33.794186,-118.288934,1356
33.7894135,-118.2958265,961
33.7865645,-118.271704,932
33.7868625,-118.2657205,874
33.787242,-118.2581725,904
33.78725,-118.2472725,1048
33.7766155,-118.25296,775
33.779492,-118.271558,987
33.779804,-118.2655705,882
33.772277,-118.2673985,785
33.773417,-118.2779635,1045
33.760268,-118.2968435,2000
33.748135,-118.283727,821
33.74101,-118.2837425,569
33.7536825,-118.300135,1391
33.7417575,-118.3143515,1093
33.7455135,-118.303183,1323
33.7480855,-118.2929285,1062
33.739883,-118.292314,985
33.730163,-118.2945655,934
33.7351435,-118.2945475,1150
33.7324785,-118.310758,1245
33.7346615,-118.284188,957
33.727169,-118.284224,964
33.7247115,-118.2912825,897
33.724736,-118.299008,1128
33.72072214,-118.3123083,1557
33.713354,-118.3018828,1450
33.71456779,-118.2879352,1439
33.7162305,-118.2903905,1284
34.240611,-118.235107,1794
34.228725,-118.237835,1487
34.248378,-118.2527395,1957
34.228257,-118.25731,1470
34.2212985,-118.239588,1523
34.2117495,-118.225292,1286
34.2067165,-118.2368375,1495
34.202483,-118.2588315,1855
34.1907305,-118.2577215,492
34.1850915,-118.219529,1386
34.1693925,-118.206797,1461
34.155939,-118.203587,1826
34.1564305,-118.2329335,1232
34.1621815,-118.2441095,1463
34.1663435,-118.260688,1361
34.161447,-118.2600185,1538
34.1683765,-118.2729275,1535
34.1633575,-118.2727315,1621
34.176451,-118.2701125,1417
34.1814725,-118.284689,1338
34.17504,-118.2872505,1328
34.172168,-118.2889385,1393
34.1645725,-118.2882305,1236
34.161795,-118.2986075,1037
34.1593295,-118.273437,938
34.151432,-118.2700705,1195
34.155471,-118.2598255,1154
34.1490075,-118.259807,1285
34.1558135,-118.2458445,1392
34.1490325,-118.24991,1232
34.149023,-118.244479,1290
34.1489615,-118.2384145,1164
34.133249,-118.23492,1166
34.142623,-118.2376825,1290
34.146295,-118.232259,1183
34.1444725,-118.248417,1045
34.1405075,-118.2484035,1210
34.1444275,-118.263652,1409
34.1401,-118.2624115,1134
34.1301145,-118.2615235,1002
34.1375145,-118.2483225,1200
34.135946,-118.248378,1105
34.1262185,-118.253144,1146
34.1289675,-118.246127,1299
34.203851,-118.3106535,2000
34.1922185,-118.304543,1481
34.1870535,-118.2960275,1472
34.1994375,-118.318784,1763
34.2016605,-118.3363205,1129
34.195881,-118.335306,1183
34.1922805,-118.317686,1447
34.185479,-118.3132075,1259
34.181163,-118.306755,1326
34.1760485,-118.2997335,1305
34.1749995,-118.3232165,1159
34.1809065,-118.3290175,1395
34.185132,-118.343639,1125
34.1859125,-118.355053,1215
34.1714255,-118.3527755,1239
34.173525,-118.342414,1173
34.162038,-118.34958,1635
34.164754,-118.33837,1266
34.152186,-118.3385765,1543
34.162039,-118.32085,1360
34.166855,-118.3064515,1266
34.171265,-118.311263,1206
34.294876,-118.4273065,1525
34.286111,-118.439691,984
34.2898305,-118.4343995,1377
34.2823865,-118.44586,1043
34.132631,-117.7580945,1860
34.130372,-117.718468,1477
34.1434075,-117.772268,1778
34.114226,-117.7886885,1075
34.1050345,-117.7997755,1362
34.1378705,-117.829004,1300
34.141358,-117.793128,1585
34.163097,-117.865255,2000
34.140085,-117.9115945,1118
34.151103,-117.918145,1335
34.148685,-117.891244,1225
34.1379695,-117.8892655,1590
34.1360045,-117.876915,1520
34.1415235,-117.8527835,1013
34.141501,-117.8659045,1121
34.1265525,-117.855336,1234
34.1305755,-117.8659455,1363
34.1232835,-117.833986,1450
34.113742,-117.8332835,1768
34.112302,-117.8553975,1481
34.083891,-117.8126045,1632
34.1100455,-117.815531,1535
34.097563,-117.828443,1125
34.098039,-117.7787765,994
34.115101,-117.77002,1549
34.106283,-117.7649645,1220
34.1109685,-117.7780265,2000
34.114338,-117.7436235,1000
34.1021645,-117.7525045,1205
34.1009125,-117.7404545,1149
34.114227,-117.7151805,1301
34.1004595,-117.708132,1000
34.100528,-117.725001,1279
34.086732,-117.7257735,1106
34.0867415,-117.7119895,913
34.086072,-117.7347815,1455
34.0839035,-117.7448405,1501
34.083327,-117.768076,965
34.0682985,-117.7690925,1142
34.067975,-117.755932,850
34.0613,-117.7678315,832
34.0527815,-117.789834,1365
34.0502885,-117.8112175,961
34.052917,-117.81575,
34.0672095,-117.795189,1603
34.0671375,-117.7826425,1106
34.0547495,-117.7644575,1016
34.0475995,-117.76107,1122
34.069537,-117.744427,973
34.064005,-117.726868,942
34.078636,-117.7238995,1181
34.0712185,-117.731491,1459
34.0713115,-117.7195055,1676
34.055632,-117.7336725,1025
34.047947,-117.7453955,1036
34.0483025,-117.731702,1080
34.0337825,-117.7450525,1052
34.039196,-117.7326775,1190
34.0261665,-117.7384515,1392
34.0351895,-117.7611965,1026
34.0035495,-117.855921,2000
33.976342,-117.84839,1808
34.017474,-117.82869,1683
34.032461,-117.797391,1438
34.0373535,-117.7844315,1810
34.031796,-117.7630625,1529
34.0121545,-117.81493,1588
34.0058045,-117.7950645,1879
34.0161265,-117.7892785,1687
33.992503,-117.8345605,1835
33.998459,-117.8235015,2000
33.98046,-117.8144505,1768
34.017293,-117.856107,2000
34.044617,-117.8547135,1653
34.075307,-117.8590715,1502
34.09104,-117.846365,1956
34.0957595,-117.8769905,1188
34.088417,-117.872513,1153
34.103072,-117.8680455,1336
34.103074,-117.8463645,1318
34.120548,-117.8726465,1744
34.112599,-117.8726435,1326
34.114029,-117.8858165,1373
34.1141825,-117.8948275,1358
34.127422,-117.8950465,1067
34.125068,-117.885748,1151
34.1275255,-117.9040845,1153
34.117907,-117.9034755,1219
34.127055,-117.918436,1185
34.122452,-117.922847,1397
34.110644,-117.9225005,1167
34.110534,-117.9121425,1582
34.11051,-117.9033385,1083
34.108944,-117.966677,1123
34.07202,-117.996061,1028
34.0719255,-117.9838755,1328
34.064135,-117.9894555,1128
34.077823,-117.978169,1123
34.073639,-117.967369,1227
34.066904,-117.9657045,1283
34.095734,-117.976888,1459
34.0866635,-117.9791755,1109
34.0874635,-117.9720965,1034
34.10311,-117.9665385,1313
34.103336,-117.9489975,1196
34.0958995,-117.961403,1414
34.0883515,-117.961678,1149
34.0849785,-117.9522585,1141
34.0804875,-117.96285,874
34.076437,-117.956923,1287
34.0876105,-117.9415245,1101
34.0767645,-117.946434,1256
34.09288,-117.9336065,1793
34.0794265,-117.928137,1183
34.080479,-117.9164905,875
34.0930845,-117.9209895,1269
34.092311,-117.9121105,1197
34.103307,-117.9121645,1409
34.103067,-117.8901905,1523
34.08987,-117.8989325,1497
34.090927,-117.8901515,1110
34.080762,-117.8901315,1113
34.0790655,-117.8944835,1025
34.058745,-117.87651,1475
34.0687605,-117.8988995,1865
34.0649545,-117.898946,1165
34.0666225,-117.919599,1206
34.0557305,-117.916683,1732
34.0548195,-117.934636,1407
34.0554275,-117.9462745,1344
34.0638995,-117.9353755,1375
34.0629195,-117.953793,1436
34.0590435,-117.968603,1095
34.056693,-117.964561,777
34.060681,-117.978103,1138
34.053581,-117.992902,1907
34.047535,-117.972437,1188
34.0437405,-117.976774,1185
34.0334615,-117.9610665,1251
34.0454965,-117.9587185,1258
34.039506,-117.960844,1814
34.0523575,-117.9577655,938
34.04734,-117.948319,1368
34.04334,-117.9385445,1096
34.0383465,-117.947004,994
34.03063,-117.944401,1245
34.0136315,-117.929283,1033
34.0206605,-117.947234,1314
34.030198,-117.921188,1553
34.0264515,-117.931011,1496
34.041661,-117.9269725,1184
34.0452465,-117.9168025,1581
34.037498,-117.915708,1462
34.0483655,-117.8955145,1494
34.034816,-117.9018715,1402
34.024356,-117.9101125,1404
34.0229315,-117.897437,1579
34.0169595,-117.8983025,1669
34.009563,-117.874467,1457
34.009108,-117.883356,1387
34.019139,-117.9167095,1024
34.012163,-117.91348,1241
34.0091825,-117.9035275,1604
34.0082915,-117.8946755,1382
34.021924,-117.9637775,1204
34.0001605,-117.9097205,1283
33.9946135,-117.8795045,1355
34.0464555,-117.997756,1358
34.0386535,-118.018099,1893
34.035328,-118.0084775,1438
34.018007,-117.9819095,1077
34.012346,-118.007998,1046
34.011155,-117.9683905,1228
33.984682,-117.985573,1702
33.9992735,-117.971451,1549
34.0016935,-117.980212,1912
33.9957455,-117.9377215,1829
33.989193,-117.9634505,2000
33.984523,-117.919022,1562
33.9754885,-117.925286,1898
33.9825995,-117.9424605,1159
33.97933,-117.961636,2000
34.006434,-117.9562915,1164
34.0007955,-117.9583205,1820
33.9807035,-117.8942965,1143
33.981461,-117.8780945,1463
33.9770295,-117.87052,2000
33.9698315,-117.9034445,1917
33.977858,-117.901395,1515
33.984203,-117.9030725,1226
34.0571575,-117.7501715,947
34.13847,-117.953691,1369
34.1682255,-117.942383,1370
34.13806,-117.976469,934
34.126938,-117.978573,1157
34.1543995,-117.968573,2000
34.172824,-117.9820805,1645
34.1560235,-118.0059215,1311
34.1624785,-118.0241555,1780
34.173047,-118.04891,1413
34.161851,-118.0532625,1457
34.13986,-118.0557935,1168
34.137955,-118.0428805,1610
34.1299445,-118.058709,1369
34.126758,-118.058631,1446
34.1375775,-118.0259295,1371
34.126444,-118.020276,1369
34.114675,-118.020923,1304
34.1406955,-118.01286,1321
34.1364995,-118.0127975,1346
34.148164,-118.0057195,1262
34.1455095,-117.983079,1205
34.1351215,-117.9958,1123
34.124229,-117.9953005,1245
34.1248395,-118.007363,1758
34.111617,-118.0087095,1725
34.0998655,-118.033,1415
34.1022305,-118.0190775,1227
34.109675,-118.04223,824
34.121786,-118.0430065,1257
34.1196565,-118.060933,1554
34.1103835,-118.0601525,985
34.1021645,-118.05255,1328
34.095852,-118.0428825,1556
34.0920835,-118.0583895,1942
34.0877335,-118.0829205,1229
34.087255,-118.072769,1175
34.08602,-118.0440085,1402
34.090727,-118.0227495,1170
34.0855885,-118.027564,1089
34.095687,-118.006679,1229
34.082497,-118.014655,1130
34.081728,-118.005815,1350
34.0757515,-118.034977,1140
34.077308,-118.0459705,819
34.07872,-118.0526435,1023
34.076691,-118.071417,1166
34.0795,-118.06021,1044
34.0677255,-118.0599025,829
34.0656045,-118.059547,1064
34.0683885,-118.035671,985
34.062295,-118.0160455,982
34.07061,-118.020361,939
34.0700755,-118.0125525,1074
34.0706755,-118.0077885,1173
34.0703895,-118.0062695,1268
34.0594255,-118.0425465,1205
34.0594235,-118.034921,975
34.0624165,-118.025695,947
34.057252,-118.066095,788
34.0554575,-118.0490075,1264
34.0572675,-118.0534915,1088
34.0674675,-118.0749165,1137
34.057426,-118.0747145,924
34.045791,-118.058566,1261
34.0483455,-118.0364625,996
34.032494,-118.0598455,1371
34.058593,-118.019927,987
34.0521205,-118.0255815,1014
34.051401,-118.014185,1245
34.0462105,-118.022669,1056
34.040226,-118.0317375,1036
34.1774565,-118.0830185,1815
34.1912975,-118.1110615,1305
34.2009205,-118.136652,1432
34.2073225,-118.1562895,1799
34.1949925,-118.157667,1609
34.217813,-118.1788775,1565
34.2051075,-118.1950465,897
34.2261145,-118.2193885,2000
34.176907,-118.162811,1160
34.187722,-118.1609895,1231
34.1845865,-118.141115,1150
34.1801065,-118.113418,2000
34.1738235,-118.113483,1215
34.1727525,-118.124329,1372
34.1751325,-118.136805,1170
34.175203,-118.146197,1248
34.161608,-118.1571605,826
34.160159,-118.162866,1531
34.1537915,-118.149329,1181
34.148899,-118.148574,1622
34.163362,-118.143829,1188
34.163333,-118.148361,881
34.163369,-118.1369255,1047
34.1548915,-118.136967,1028
34.148926,-118.1369075,1771
34.15491,-118.126929,1305
34.149181,-118.126882,1572
34.163408,-118.1263885,1160
34.1667025,-118.1045445,1380
34.1611715,-118.112295,1688
34.1519795,-118.1138535,1174
34.152173,-118.103306,1380
34.153862,-118.0899055,1356
34.154951,-118.075158,1810
34.140347,-118.070446,1278
34.137723,-118.083735,1316
34.138754,-118.088815,1243
34.1392215,-118.1028395,1227
34.139062,-118.1101745,1441
34.137879,-118.1268055,1415
34.140861,-118.1368515,1611
34.1408065,-118.1458915,1535
34.139994,-118.1590535,1670
34.1298475,-118.159162,1439
34.126583,-118.1390375,1402
34.1211415,-118.123201,1921
34.125398,-118.098356,2000
34.125885,-118.0749615,1196
34.118664,-118.074084,1176
34.1084905,-118.0732765,1644
34.108457,-118.0841215,1317
34.1079865,-118.1118095,1494
34.108893,-118.097545,2000
34.101241,-118.1218435,1103
34.095151,-118.1377285,1295
34.0960955,-118.1307685,1168
34.104914,-118.1317765,1256
34.1074225,-118.14498,1559
34.118849,-118.1584545,1353
34.1055515,-118.168678,1406
34.1072095,-118.1642505,1488
34.107212,-118.15331,1419
34.0815825,-118.152446,1227
34.09079,-118.152819,1070
34.0951305,-118.149912,1195
34.086204,-118.139781,1106
34.0810405,-118.140708,1120
34.0737895,-118.139436,1060
34.0872925,-118.1288355,1003
34.0955445,-118.1197875,1163
34.098345,-118.106683,1188
34.099347,-118.0936455,1329
34.0936045,-118.099964,1122
34.0971335,-118.0724615,1163
34.0764075,-118.082131,1527
34.0840215,-118.103956,1216
34.083295,-118.091542,1130
34.0826165,-118.1139805,1575
34.084677,-118.11998,1144
34.0838015,-118.126219,1154
34.071948,-118.1256005,1222
34.0766865,-118.1256875,1185
34.06617,-118.1198595,1155
34.067109,-118.112061,1164
34.067948,-118.1292845,1058
34.0643065,-118.1291595,1087
34.064906,-118.141417,1331
34.0698145,-118.1548085,1231
34.065728,-118.152909,1081
34.0532565,-118.157103,785
34.048942,-118.1497955,1117
34.057061,-118.1362945,1260
34.0507125,-118.1328745,996
34.058869,-118.122138,1084
34.0589445,-118.112421,1295
34.074531,-118.097677,1260
34.0692775,-118.099254,1243
34.064429,-118.0988995,1045
34.0676445,-118.0862325,1082
34.046139,-118.0807005,1117
34.058981,-118.1037825,1194
34.05827,-118.094998,1260
34.0499085,-118.0992635,1137
34.0419995,-118.0936075,1288
34.047759,-118.1144605,1505
34.039961,-118.1405695,1297
34.042508,-118.1351495,850
34.0362975,-118.1119885,1263
33.960283,-117.9408845,1750
33.957535,-117.9759805,2000
33.960745,-117.9971245,1252
34.017294,-118.0367865,1537
34.0031865,-118.076325,1036
34.0083875,-118.06369,1790
34.014082,-118.074022,1296
34.0153955,-118.083676,1172
34.0076875,-118.088568,1010
33.99491,-118.097667,1292
33.984009,-118.0868995,1349
33.99359,-118.0809535,942
33.9892345,-118.070456,1238
33.982215,-118.0614895,1571
33.999254,-118.0632375,1435
33.9921455,-118.0545255,1307
33.9809005,-118.0496115,1128
34.002062,-118.0303905,1481
33.986326,-118.0361225,1113
33.979089,-118.0361445,874
33.9783585,-118.0077355,1104
33.961379,-118.0189855,1188
33.966778,-118.0280925,1321
33.970589,-118.042077,999
33.9692905,-118.035006,868
33.956138,-118.02683,1607
33.963017,-118.0392825,1137
33.961402,-118.0467605,1405
33.951895,-118.03503,1112
33.972572,-118.052838,1070
33.9780945,-118.071607,1296
33.9679585,-118.0797315,1275
33.965715,-118.069052,1067
33.9762075,-118.0967975,877
33.973095,-118.0895215,1286
33.976373,-118.1099205,1003
33.959833,-118.0946655,1730
33.965021,-118.1030955,1141
33.956004,-118.072116,1166
33.9400455,-118.0896085,1422
33.9311015,-118.0697865,1070
33.9461085,-118.03893,1441
33.944162,-118.0517005,947
33.9243145,-118.0508065,1279
33.92885,-118.0410545,1115
33.9212825,-118.041571,1271
33.9256065,-118.033586,1351
33.922533,-118.0218275,1245
33.9319075,-118.0270415,1625
33.9392895,-118.0352025,965
33.9478135,-118.0159295,2000
33.9410585,-118.021431,1168
33.9360445,-117.984812,1433
33.9411175,-118.0019365,1602
33.9331195,-118.0126825,1300
33.931968,-118.000853,1320
33.9226515,-118.012887,1134
33.9274675,-117.9953465,1146
33.9235475,-117.985447,1217
33.9100105,-117.985431,884
33.89910286,-117.9936485,1579
33.8968395,-118.0030395,1350
33.8905285,-118.0057775,1625
33.887924,-118.015935,1426
33.9077145,-118.015603,2000
33.908827,-118.0235205,1720
33.9097585,-118.033532,1298
34.029354,-118.088905,1764
34.0224325,-118.089527,1017
34.0283005,-118.1077475,859
34.0207055,-118.113921,1328
34.011949,-118.1001695,1037
34.015395,-118.1155185,982
34.0246365,-118.1367445,1198
34.027157,-118.1272475,1020
34.0186495,-118.128521,1182
34.028934,-118.154748,866
34.0277915,-118.1481645,914
34.0388015,-118.153189,593
